timestamp,fused_x_m,fused_y_m,fused_heading_deg,fused_speed_mph
2026-09-02 13:06:10.951297,0.0,0.0,0.0,0.0
2026-09-02 13:06:11.070312,0.0,0.0,0.0,0.0
2026-09-02 13:06:11.172560,0.0,0.0,0.0,0.0
2026-09-02 13:06:11.272338,0.0,0.0,0.0,0.0
2026-09-02 13:06:11.371863,0.0,0.0,0.0,0.0
2026-09-02 13:06:11.471302,0.0,0.0,0.0,0.0
2026-09-02 13:06:11.571272,0.0,0.0,0.0,0.0
2026-09-02 13:06:11.691700,0.0,0.0,0.0,0.0
2026-09-02 13:06:11.769956,0.0,0.0,0.0,0.0
2026-09-02 13:06:11.990712,0.0,0.0,0.0,0.0
2026-09-02 13:06:12.088317,0.0,0.0,0.0,0.0
2026-09-02 13:06:12.189621,0.0,0.0,0.0,0.0
2026-09-02 13:06:12.289680,0.0,0.0,0.0,0.0
2026-09-02 13:06:12.390002,0.0,0.0,0.0,0.0
2026-09-02 13:06:12.488781,0.0,0.0,0.0,0.0
2026-09-02 13:06:12.588806,0.0,0.0,0.0,0.0
2026-09-02 13:06:12.689582,0.0,0.0,0.0,0.0
2026-09-02 13:06:12.789974,0.0,0.0,0.0,0.0
2026-09-02 13:06:12.889861,0.0,0.0,0.0,0.0
2026-09-02 13:06:12.990251,0.0,0.0,0.0,0.0
2026-09-02 13:06:13.090269,0.0,0.0,0.0,0.0
2026-09-02 13:06:13.189737,0.0,0.0,0.0,0.0
2026-09-02 13:06:13.291875,0.0,0.0,0.0,0.0
2026-09-02 13:06:13.390697,0.0,0.0,0.0,0.0
2026-09-02 13:06:13.490023,0.0,0.0,0.0,0.0
2026-09-02 13:06:13.590156,0.0,0.0,0.0,0.0
2026-09-02 13:06:13.691518,0.0,0.0,0.0,0.0
2026-09-02 13:06:13.789861,0.0,0.0,0.0,0.0
2026-09-02 13:06:13.891247,0.0,0.0,0.0,0.0
2026-09-02 13:06:13.990622,0.0,0.0,0.0,0.0
2026-09-02 13:06:14.091262,0.0,0.0,0.0,0.0
2026-09-02 13:06:14.191110,0.0,0.0,0.0,0.0
2026-09-02 13:06:14.286066,0.0,0.0,0.0,0.0
2026-09-02 13:06:14.504909,0.0,0.0,0.0,0.0
2026-09-02 13:06:14.603849,0.0,0.0,0.0,0.0
2026-09-02 13:06:14.704085,0.0,0.0,0.0,0.0
2026-09-02 13:06:15.126898,0.0,0.0,0.0,0.0
2026-09-02 13:06:15.226677,0.0,0.0,0.0,0.0
2026-09-02 13:06:15.326773,0.0,0.0,0.0,0.0
2026-09-02 13:06:15.426833,0.0,0.0,0.0,0.0
2026-09-02 13:06:15.528207,0.0,0.0,0.0,0.0
2026-09-02 13:06:15.628889,0.0,0.0,0.0,0.0
2026-09-02 13:06:15.729161,0.0,0.0,0.0,0.0
2026-09-02 13:06:15.827492,0.0,0.0,0.0,0.0
2026-09-02 13:06:15.927649,0.0,0.0,0.0,0.0
2026-09-02 13:06:16.029865,0.0,0.0,0.0,0.0
2026-09-02 13:06:16.130565,0.0,0.0,0.0,0.0
2026-09-02 13:06:16.230355,0.0,0.0,0.0,0.0
2026-09-02 13:06:16.330513,0.0,0.0,0.0,0.0
2026-09-02 13:06:16.430976,0.0,0.0,0.0,0.0
2026-09-02 13:06:16.532313,0.0,0.0,0.0,0.0
